,month,Samil_Close,Samil_Change,Kospi_Close,Kospi_Change,label
0,2000-01,0.16684946352261196,0.4663411766648195,0.16698947702955608,-0.0038649999999999995,0
1,2000-02,0.15166938235927072,0.509320124612943,0.15046452911472857,-0.006220000000000005,0
2,2000-03,0.2837411996187782,0.8728809886317537,0.14192110019293178,0.002063636363636359,0
3,2000-04,0.3051511906347888,0.3299948567047869,0.10783376688599326,-0.008666666666666666,1
4,2000-05,0.24208542134226949,0.33714669728273605,0.08600921642713369,0.0009400000000000051,1
5,2000-06,0.1822972709851303,0.3587058952243842,0.11222046783330722,0.005871428571428562,1
6,2000-07,0.15391828327235832,0.41920598479961,0.11337759101663189,-0.007315000000000011,0
7,2000-08,0.1774759849858998,0.42826667512834876,0.08725719000093092,-0.0008227272727272683,1
8,2000-09,0.10965582439204352,0.383645287188412,0.05211479532783246,-0.005811111111111111,0
9,2000-10,0.3620146339963721,1.0,0.026394865301606313,-0.007804761904761915,0
10,2000-11,0.5401809545636213,0.5999047484524965,0.02559524764934556,-0.00014090909090908572,0
11,2000-12,0.7791608419430734,0.7658480002616392,0.01943467595025574,-0.0002999999999999939,0
12,2001-01,0.9999999999999999,0.4011615017380365,0.039147048382989984,0.011163157894736842,1
13,2001-02,0.9074023119254772,0.2652828382903474,0.04330114057699772,-0.003185000000000005,1
14,2001-03,0.3897608140929073,0.12666683750235924,0.02652703300325034,-0.004580952380952382,1
15,2001-04,0.2909990162019245,0.5799966751538372,0.02183021999364378,0.00519,0
16,2001-05,0.37262854355961617,0.4103008398450433,0.04641551287442733,0.0027863636363636363,1
17,2001-06,0.3229436314446459,0.3492671120822059,0.04761149758112922,-0.0013150000000000004,1
18,2001-07,0.2445071274120986,0.45103986398282,0.030390163763517292,-0.004385714285714266,0
19,2001-08,0.2683613194073734,0.32217725951112386,0.0344346391276014,0.00044999999999999993,1
20,2001-09,0.16337388938420386,0.2386774673271467,0.011962993043539635,-0.0057850000000000045,1
21,2001-10,0.15780274848587325,0.5536238747075796,0.019444719093188276,0.00584,0
22,2001-11,0.21093070931282257,0.5898455657832913,0.046933154419294416,0.008427272727272717,1
23,2001-12,0.1776985273772558,0.3262549897022088,0.06749885236060589,0.004236842105263153,1
24,2002-01,0.1509909948937526,0.4237883237030411,0.0936088523927077,0.0036454545454545502,1
25,2002-02,0.14399666159697191,0.37610010277688144,0.10616464107448123,0.0056411764705882285,1
26,2002-03,0.15913164447997044,0.4687015589538647,0.13826653483526957,0.00448999999999999,1
27,2002-04,0.16073313452413887,0.46104632044848526,0.14844971994235734,-0.0026952380952380856,1
28,2002-05,0.1390959817997356,0.359116039756997,0.1307010391353058,-0.0023454545454545408,1
29,2002-06,0.10769087561444679,0.408634675246951,0.10996406025008724,-0.003566666666666678,0
30,2002-07,0.11823766921839288,0.5184314839057299,0.09906843630138938,-0.0013238095238095283,0
31,2002-08,0.14277113372480293,0.569746188383667,0.08585402026907724,0.001276190476190481,0
32,2002-09,0.15258938727826113,0.37024960795385015,0.08250732723613115,-0.006295,0
33,2002-10,0.13226564224965548,0.3470577836644926,0.06002924474092237,0.0011863636363636315,1
34,2002-11,0.10085979852635246,0.44060348320592574,0.07388325858963941,0.004671428571428571,1
35,2002-12,0.10065484059396806,0.36802303501128786,0.08113541029734542,-0.007410526315789468,1
36,2003-01,0.07184800319734372,0.34385470496487747,0.05652388855538678,-0.0026095238095238046,1
37,2003-02,0.054404417868232524,0.41915989367115575,0.042868039125675286,-0.001265,0
38,2003-03,0.04220340025209823,0.436058687058432,0.028554613342211706,-0.003142857142857134,1
39,2003-04,0.05141672512625872,0.4235535433447122,0.04025132500184579,0.005354545454545446,1
40,2003-05,0.04674578042856703,0.45054885549941526,0.05040097684091575,0.0030315789473684108,1
41,2003-06,0.048424385894795086,0.5630901880789047,0.06872223595465936,0.00289,1
42,2003-07,0.056969280066629935,0.32531343984646527,0.08277995178309451,0.002922727272727277,1
43,2003-08,0.04119212500384295,0.47009411734359385,0.09287174688371758,0.003185000000000005,1
44,2003-09,0.038137547268423166,0.3709599462442826,0.09750089260841754,-0.004916666666666678,1
45,2003-10,0.02560547601013982,0.3760558126110025,0.10054316247684651,0.0053045454545454585,1
46,2003-11,0.02159090909090909,0.4865754776338197,0.11224425297503435,0.0010099999999999853,1
47,2003-12,0.01947100357651592,0.41586318089048496,0.11722081254550616,0.0009380952380952476,1
48,2004-01,0.017734839090943255,0.408098973132268,0.1331524575177246,0.0025611111111111225,1
49,2004-02,0.01060196144741292,0.43995920383155457,0.14052544228256642,0.002060000000000005,0
50,2004-03,0.014755923051339173,0.4529359995111731,0.14300662260159414,-7.272727272727284e-05,1
51,2004-04,0.021718687551879973,0.43532776322113054,0.15431777252021606,-0.000915000000000005,0
52,2004-05,0.013953792234143947,0.42312898032715207,0.11433294737957216,-0.0033210526315789477,0
53,2004-06,0.01213065648957369,0.5345461913452997,0.10540128856630142,-0.0008318181818181773,0
54,2004-07,0.012339748516616955,0.354813274258582,0.09705353617391467,-0.0029363636363636315,1
55,2004-08,0.01059731495792307,0.44080836114012756,0.10571620723638799,0.004095454545454532,1
56,2004-09,0.004188827743105722,0.4039725340459387,0.12902161650816535,0.0020789473684210582,1
57,2004-10,0.004624363349422539,0.4438829737354135,0.13338165189448775,0.00023500000000001032,1
58,2004-11,0.004835667990508566,0.44459496489103456,0.13878129944728337,0.0018095238095238095,1
59,2004-12,0.0038134403027415,0.44563977702404456,0.14220664571489103,0.0009590909090909043,1
60,2005-01,0.005597913528248316,0.48124119961471934,0.15267454628307758,0.001976190476190481,1
61,2005-02,0.021960714989718938,0.5255006954514871,0.17418444901884617,0.004823529411764682,1
62,2005-03,0.022097376445302783,0.39972742320260224,0.1828099669672465,-0.002036363636363641,0
63,2005-04,0.03178763027638576,0.6839108512207992,0.17144584907659163,-0.002834999999999995,0
64,2005-05,0.05921618962707903,0.5041327268018643,0.16578554865570644,0.0030285714285714243,1
65,2005-06,0.06564162080732927,0.3962465306457721,0.1839579350225912,0.001861904761904767,1
66,2005-07,0.06126064500261322,0.4636981913740228,0.20758551805198927,0.004666666666666671,0
67,2005-08,0.07641483858165382,0.44050350586411635,0.2220614813697196,-0.001090909090909091,1
68,2005-09,0.06846491632592408,0.5229761168500652,0.24631973485746567,0.005771428571428576,0
69,2005-10,0.0784778799151474,0.4350363126010658,0.25339807196581793,-0.00253,1
70,2005-11,0.08733408888280225,0.5319990100984773,0.27475032824091755,0.005231818181818181,1
71,2005-12,0.11604718131603486,0.43184431149476643,0.3055414587883954,0.002942857142857138,1
72,2006-01,0.09302271958680478,0.40401094602140863,0.31853862205922656,0.0008095238095237998,1
73,2006-02,0.06892005103452514,0.3701490538066601,0.3055429217133373,-0.0009500000000000052,0
74,2006-03,0.07167541930200644,0.44049060016310077,0.30310488621516546,-0.0003409090909090953,1
75,2006-04,0.08908349217573092,0.5468275225510865,0.33237137610791334,0.002220000000000005,1
76,2006-05,0.07418452362652564,0.3328555101554292,0.3228464988170486,-0.0036200000000000147,0
77,2006-06,0.03869861960832538,0.35624643329192596,0.27351803181105055,-0.0006619047619047382,1
78,2006-07,0.03850877732345434,0.46247456427561745,0.28416434196122736,0.0001800000000000049,1
79,2006-08,0.039568176927140236,0.4395839014722236,0.29832605157475384,0.0019136363636363775,1
80,2006-09,0.043834096801631445,0.4667416807595624,0.312709791003516,0.0006809523809523762,0
81,2006-10,0.0602768469271682,0.6147474311935923,0.31185330287829816,-0.00024210526315789999,1
82,2006-11,0.06115112060749531,0.3047049934518563,0.3294376727478178,0.002213636363636364,1
83,2006-12,0.06622190795339256,0.6221878769760286,0.3345819526038869,0.0001263157894736949,0
84,2007-01,0.0791330349332163,0.37505049051968975,0.3206111219900548,-0.0023772727272727274,1
85,2007-02,0.07598687244443075,0.47680089900988876,0.3393715582433961,0.0022263157894736895,0
86,2007-03,0.09647882272163635,0.6298808808187845,0.338666787736317,0.0012285714285714237,0
87,2007-04,0.18619147170043346,0.5491678800232611,0.3689688396987383,0.0028809523809523764,1
88,2007-05,0.18636184298172795,0.5513766531726063,0.40241500322011636,0.00470476190476189,1
89,2007-06,0.21231303993605308,0.3931911263807549,0.45061001447791227,0.0012850000000000153,1
90,2007-07,0.17815968272512064,0.39846613330064967,0.5037635846033035,0.005047619047619043,0
91,2007-08,0.19961650740503692,0.6091446109259021,0.46999556995142994,-0.001090909090909095,1
92,2007-09,0.21317742364262085,0.3553863086719639,0.4940106725270707,0.0023529411764705824,1
93,2007-10,0.19078817737432116,0.3791011883041514,0.5365761502877926,0.0028090909090909043,0
94,2007-11,0.17401435031596127,0.4336510016987908,0.5077938358121273,-0.00344545454545455,0
95,2007-12,0.20627905705687236,0.42570219003643467,0.5022578088523213,-0.00018333333333333342,1
96,2008-01,0.12494742130314113,0.3478718026846867,0.44061889062595294,-0.006831818181818181,0
97,2008-02,0.1370799216377505,0.5747320484788087,0.42820426804147976,0.0030388888888888835,0
98,2008-03,0.17078504012051524,0.551032986586709,0.41372812128488523,-0.0001095238095238189,1
99,2008-04,0.15783682274213215,0.35053523507392714,0.45977645834279185,0.0033285714285714143,1
100,2008-05,0.1485381375472684,0.4518424182961076,0.4834282730025034,0.0008263157894736843,0
101,2008-06,0.14668602238140618,0.42750803305814283,0.4523863836999893,-0.00494999999999999,0
102,2008-07,0.11936254295762316,0.42169808188089725,0.38495341121416404,-0.0019869565217391265,0
103,2008-08,0.11231361638023793,0.3593936834935632,0.37536247748861185,-0.00385500000000001,0
104,2008-09,0.08632956210737744,0.42696685470114826,0.3399254076431942,-0.0005238095238095282,0
105,2008-10,0.05150965491605575,0.19905030350110306,0.24864450144297592,-0.0105409090909091,1
106,2008-11,0.0020919159467519266,0.2686654725145742,0.20598361524065112,-0.001075000000000011,1
107,2008-12,0.0,0.5194065397204202,0.2237188897240452,0.002447619047619048,1
108,2009-01,0.003058997140836836,0.458318931945365,0.23874021718727056,0.0020736842105263157,0
109,2009-02,0.016888661727180496,0.47971695298294265,0.2334095483597584,-0.004245,1
110,2009-03,0.013013489492645261,0.5013597176811191,0.23340080061892268,0.005918181818181819,1
111,2009-04,0.042983346702180264,0.5959159023502609,0.2968655801277009,0.0059499999999999996,1
112,2009-05,0.0548698004734528,0.4860051735336381,0.32505143468863185,0.0010999999999999998,0
113,2009-06,0.05615614440590613,0.35894521279700786,0.324826891036856,-9.999999999998638e-05,1
114,2009-07,0.045739927097354555,0.49031271228328405,0.34714226276105914,0.005026086956521721,1
115,2009-08,0.05335054979965362,0.40820798943016023,0.389800050109383,0.001104761904761895,1
116,2009-09,0.049743988909912606,0.40173146711909696,0.4175088039189878,0.0023136363636363723,1
117,2009-10,0.03733564935796929,0.4060845750457872,0.4078656597707411,-0.0026333333333333334,0
118,2009-11,0.026188499810413907,0.39700475058770246,0.39240086161234494,-0.0006666666666666666,1
119,2009-12,0.030569475615129987,0.5018833259005894,0.41264992878750417,0.0037619047619047476,1
120,2010-01,0.029487617978909808,0.3976833069091022,0.4263143119460432,-0.002385,0
121,2010-02,0.025063793156454628,0.41708923959936456,0.39738542655944203,-0.0001736842105263156,1
122,2010-03,0.03324895122094371,0.5288896713910285,0.4216449604987335,0.0027363636363636314,0
123,2010-04,0.07597342208011804,0.6122689775256468,0.44364833760822314,0.0013272727272727273,0
124,2010-05,0.07633658191656159,0.40688021371399224,0.4122121841203878,-0.0030052631578947266,1
125,2010-06,0.07474431497935047,0.4409773835986469,0.4298461910983539,0.0016714285714285718,1
126,2010-07,0.06463598772488308,0.4395028303828746,0.44423467700772684,0.001631818181818182,1
127,2010-08,0.06465922017233233,0.39917043806465236,0.45496053083538507,-0.0003818181818181818,1
128,2010-09,0.0664640145110216,0.47356784461743334,0.4743361812136541,0.003810526315789468,1
129,2010-10,0.07050937170145827,0.4538855870889414,0.5000553221041232,0.00028571428571428086,1
130,2010-11,0.0588278758625701,0.38559764765245097,0.5110435011508495,0.0005681818181818179,1
131,2010-12,0.06287032171873994,0.46102714388066107,0.539684888719106,0.0033863636363636457,1
132,2011-01,0.05641723286295486,0.3795627120415825,0.5706582657781499,0.00046666666666665707,0
133,2011-02,0.04700529334001252,0.4252954139358544,0.5402122457796988,-0.0037647058823529413,0
134,2011-03,0.04709548990069787,0.45047005429227777,0.5369806329833167,0.003836363636363645,1
135,2011-04,0.051671175741179104,0.5637917593205073,0.5912971099665545,0.0019476190476190522,0
136,2011-05,0.06102334214652441,0.32216731569932044,0.5803939051520179,-0.001055,0
137,2011-06,0.050089156700587195,0.4615954762153678,0.5642323259329509,-0.0008809523809523761,1
138,2011-07,0.07540146135005787,0.6379495578081642,0.5912691966860545,0.0007714285714285524,0
139,2011-08,0.08919268467874239,0.4678168738795992,0.4866559232638543,-0.0053636363636363725,0
140,2011-09,0.06904782949549604,0.2598514994523974,0.46181892015961007,-0.0026600000000000052,1
141,2011-10,0.05325441171949455,0.4398995072958764,0.4749274338783149,0.003954999999999999,1
142,2011-11,0.058734946072773075,0.41188825534831686,0.4870798275491237,-0.0013136363636363634,1
143,2011-12,0.045562148369047234,0.44492744646255605,0.4902236257333541,-0.0004333333333333336,0
144,2012-01,0.05997555876656316,0.5464818842128021,0.4993534376213849,0.0035000000000000005,0
145,2012-02,0.12699962082782504,0.7615844723687701,0.5396353449392045,0.001819047619047624,0
146,2012-03,0.15494051096012543,0.3418448492911668,0.5478756480168959,-0.0003428571428571523,1
147,2012-04,0.11139361146124757,0.38927880072443255,0.5381678378473815,-0.0007649999999999998,0
148,2012-05,0.10137091237023599,0.4256927227393003,0.49854850941400597,-0.003366666666666672,0
149,2012-06,0.11673475112983059,0.5423214577163719,0.4849011264522051,0.00036500000000002486,0
150,2012-07,0.12494742130314113,0.3906107378889584,0.47738107085188547,0.0007545454545454546,1
151,2012-08,0.11913930944082818,0.4546896635742469,0.5104759413050666,0.0005909090909090954,1
152,2012-09,0.11975032280874348,0.43020268777722664,0.5250677990042021,0.0023949999999999952,1
153,2012-10,0.10059207222717534,0.34398457872015303,0.5196785264478332,-0.002038095238095243,1
154,2012-11,0.06335820311517423,0.32670867661115766,0.5054110796156771,0.0005181818181818226,1
155,2012-12,0.050985634156922616,0.5237679811349251,0.5302945411600377,0.0018277777777777724,0
156,2013-01,0.05796827530694776,0.4774664847806242,0.5342667467071577,-0.0007818181818181818,0
157,2013-02,0.0652803824515018,0.4148572579424328,0.5322647432168471,0.0017368421052631631,1
158,2013-03,0.06759115504042792,0.4936136177062337,0.5366688442388502,-0.000525000000000005,0
159,2013-04,0.06756327610348883,0.4433866106122566,0.5165650109627651,-0.0009090909090909091,1
160,2013-05,0.07970942089136204,0.4507980928284925,0.5312771671047033,0.0009142857142857142,0
161,2013-06,0.06675992252590154,0.4081699117885502,0.4986295234183484,-0.0036578947368420996,0
162,2013-07,0.06807337984096154,0.4256857119744897,0.49341477606830253,0.0011956521739130651,1
163,2013-08,0.06508182945450444,0.4693071363289168,0.5026453718603864,0.0003523809523809285,1
164,2013-09,0.07770553010661227,0.4512694588464906,0.5334561405573799,0.00200555555555555,1
165,2013-10,0.07321097344769983,0.41991012133228794,0.5500900455524559,0.0008047619047619047,1
166,2013-11,0.06617707340568349,0.41026135782385625,0.5431509049115603,0.0003857142857142954,0
167,2013-12,0.0669522627355735,0.479567175172182,0.5361456972350718,-0.0008149999999999951,0
168,2014-01,0.07326451870753525,0.42423218724131784,0.521238744305943,-0.001745,0
169,2014-02,0.0727789605558459,0.47078349500525307,0.5179054698259119,0.0010249999999999999,0
170,2014-03,0.09635712894928314,0.5218878781267342,0.5234281544108867,0.00015714285714285242,0
171,2014-04,0.11995244510155195,0.6334909804378264,0.5371844794211402,-0.00054545454545455,0
172,2014-05,0.1538644818151074,0.33983823190544893,0.5374648971027448,0.0009000000000000001,1
173,2014-06,0.11520813478033631,0.37960956406886714,0.5379629818923876,0.00021578947368419991,0
174,2014-07,0.13265150289859526,0.46008927446694003,0.5477804884414672,0.001591304347826087,1
175,2014-08,0.12767258738893839,0.4568611690903738,0.5615463116635474,-0.00017500000000000984,0
176,2014-09,0.16570080241030524,0.575918597440076,0.555335919161582,-0.001236842105263158,0
177,2014-10,0.13897428802738235,0.331892442329469,0.519349956868937,-0.0012952380952380906,1
178,2014-11,0.13922376026070646,0.4932525181570323,0.5260427628094211,0.00042999999999999,0
179,2014-12,0.14135948596550557,0.45244046457069687,0.5197427606234414,-0.0015714285714285715,0
180,2015-01,0.1659416279808569,0.5363059981499524,0.5119295643678566,0.000857142857142843,1
181,2015-02,0.17406218182541558,0.3463479167586986,0.5266534835269606,0.0010941176470588177,1
182,2015-03,0.16193347764235025,0.45737984660132197,0.5445534478939613,0.0012681818181818178,1
183,2015-04,0.17638405995578496,0.47404719748217894,0.5766184925636177,0.0018999999999999863,0
184,2015-05,0.21448527377255813,0.4993288739754324,0.580026562457086,-0.00029444444444445,0
185,2015-06,0.20540138681990064,0.4407602092479225,0.5618306373170598,-0.0008636363636363636,0
186,2015-07,0.22805201297651048,0.579350924886436,0.5586556575167693,-0.0009000000000000001,0
187,2015-08,0.23370315430257935,0.3350517804840767,0.5204332780112291,-0.00215499999999999,1
188,2015-09,0.19639184369908072,0.35683619813597833,0.5157841025459937,0.000620000000000005,1
189,2015-10,0.21454612065873477,0.6116498213909334,0.5468088898753822,0.0016047619047619144,0
190,2015-11,0.2403938779065596,0.42666173455104695,0.5425447158982947,-0.0008476190476190475,0
191,2015-12,0.27429776288416796,0.5220315010930157,0.529321724099082,-0.0007190476190476238,0
192,2016-01,0.24895990254250314,0.29917450508710997,0.500377308520781,-0.0012100000000000101,1
193,2016-02,0.20627905705687236,0.40734968696987,0.5042221359040454,0.00019444444444443882,1
194,2016-03,0.21206909923783593,0.4751082046510224,0.5319652080678247,0.0018454545454545362,1
195,2016-04,0.1931973821748086,0.3646877209082137,0.5384347964264274,-2.9999999999994854e-05,1
196,2016-05,0.1730850524179912,0.4544034762323447,0.5278728062431582,-0.0002450000000000001,1
197,2016-06,0.16786438958403785,0.3791179873811855,0.5301559276205273,-0.00025238095238095244,1
198,2016-07,0.16937339236121782,0.4776602481617955,0.5405437036214958,0.0011190476190476191,1
199,2016-08,0.16671936181689614,0.4138573454984338,0.5530150011717156,0.0004227272727272682,0
200,2016-09,0.18326697820272383,0.5074276554595402,0.5545213275074758,0.0002684210526315843,0
201,2016-10,0.2075085698035478,0.4916863906008497,0.5526501642007132,-0.000859999999999995,1
202,2016-11,0.17269010081135386,0.3579327471745156,0.5333475116288775,-0.000518181818181809,1
203,2016-12,0.158396614094957,0.4712039694643621,0.5479183586991065,0.0010380952380952384,0
204,2017-01,0.17387727887601065,0.43995467173051256,0.5616077545111056,0.0010200000000000048,1
205,2017-02,0.1787584160850985,0.4427474071416712,0.5694113492708075,0.000580000000000005,1
206,2017-03,0.1685082602704885,0.4154606245708787,0.5877762761268535,0.0014772727272727272,1
207,2017-04,0.15442939711624185,0.4369669651677865,0.5958732652989159,0.001050000000000005,1
208,2017-05,0.15286915485596583,0.4110720961657037,0.6444867775215076,0.0033105263157894786,1
209,2017-06,0.15175213412447094,0.44431353021235653,0.6706612925194089,0.0009095238095237999,1
210,2017-07,0.14330658632315715,0.4077344715632838,0.6857115952776109,0.00022857142857143334,1
211,2017-08,0.1273403633904141,0.4068999874451026,0.6703377751525637,-0.0007318181818181817,1
212,2017-09,0.11918688064274807,0.40494248511531944,0.6705787297439544,0.0006428571428571428,1
213,2017-10,0.11392362498847108,0.45407624533843977,0.7095944860341113,0.003287499999999994,1
214,2017-11,0.11590999924538212,0.4341710716539081,0.7278325826862144,-0.0008409090909090863,0
215,2017-12,0.110823316014388,0.4183697056852349,0.7040545588697191,-0.00016842105263157356,1
216,2018-01,0.11042714164735867,0.46390724537930633,0.7222434985827054,0.0018136363636363727,0
217,2018-02,0.12188848238898961,0.504900005139422,0.6931482985510315,-0.003022222222222222,1
218,2018-03,0.11906518687039486,0.36697832061255287,0.6971343486368733,0.0003999999999999903,0
219,2018-04,0.1256609893319396,0.540650601965325,0.7003458892649894,0.001361904761904757,0
220,2018-05,0.15534940203523226,0.46217106384179174,0.7024992054804194,-0.0018399999999999899,0
221,2018-06,0.16965520951824634,0.5717033579388443,0.6775423232681795,-0.0021052631578947316,0
222,2018-07,0.16232842924898752,0.3329432156704706,0.6392219807453395,-0.0005818181818181864,1
223,2018-08,0.1464374351936992,0.4081692000151955,0.6389067410572407,0.0005772727272727136,1
224,2018-09,0.14667249289730339,0.48412597979369276,0.6472561551899264,0.0005411764705882236,0
225,2018-10,0.12093927096463447,0.3076630018394242,0.5922739066317582,-0.006723809523809519,0
226,2018-11,0.1058271170524068,0.47742662328887625,0.566716049937562,0.0015272727272727272,0
227,2018-12,0.11289467211854765,0.4170709577252773,0.5635528313704208,-0.0013789473684210473,1
228,2019-01,0.11258775926013909,0.48455731884648406,0.5736514835847438,0.0035636363636363548,1
229,2019-02,0.13022665333234468,0.4568488396156712,0.6130762344133952,-0.0002294117647058824,0
230,2019-03,0.12059366065115132,0.40915515571826494,0.5962173805572231,-0.00124499999999999,1
231,2019-04,0.12585348675366198,0.5199061877546258,0.6134875717876529,0.0013363636363636273,0
232,2019-05,0.1357859111917279,0.44557240743736765,0.5692688233879659,-0.0035761904761904715,0
233,2019-06,0.1470316967442432,0.4705907808996856,0.5758111069191039,0.002263157894736842,1
234,2019-07,0.12831814639610437,0.3429637872852429,0.5677145625075805,-0.002186956521739135,0
235,2019-08,0.11044926778778652,0.4227248274094263,0.5197439376894865,-0.0013095238095238047,1
236,2019-09,0.10990869124112274,0.44849954368076667,0.5547326418380072,0.0025105263157894687,1
237,2019-10,0.10524077433106854,0.4300184908642285,0.5632047472755124,0.0004999999999999952,1
238,2019-11,0.10382912657177112,0.4326958626719125,0.5845476451112243,0.00013809523809524775,1
239,2019-12,0.10405912780151871,0.44383420329475903,0.5905837070518026,0.002584999999999995,1
240,2020-01,0.10694692101946074,0.4393070606047188,0.6105642854620572,-0.00174499999999999,0
241,2020-02,0.1073302564023734,0.4138814389939989,0.5957090645856138,-0.0030800000000000003,0
242,2020-03,0.07341785286070032,0.35659614581859655,0.45487449800808316,-0.004790909090909092,1
243,2020-04,0.07962788606388538,0.5244088081845956,0.4810494720858787,0.00539499999999999,1
244,2020-05,0.09422556645248559,0.45972822738880614,0.5245667312813974,0.0022368421052631577,1
245,2020-06,0.09193411347775413,0.4154698828186105,0.582313994138211,0.0019227272727272773,1
246,2020-07,0.0870734814288063,0.4557978182069584,0.6076315332922895,0.002856521739130444,1
247,2020-08,0.09020794263227472,0.48369768450258027,0.6590972491966524,0.0017849999999999945,1
248,2020-09,0.09246292823397997,0.38621181473257526,0.6681771787072115,0.00010952380952381894,1
249,2020-10,0.08666646170873427,0.4321091818682524,0.6633264629846801,-0.0013526315789473633,1
250,2020-11,0.09287668705998092,0.5088050736365436,0.7131939014526676,0.006442857142857137,1
251,2020-12,0.10587358194730528,0.44765208433281123,0.8005066428563021,0.004980952380952376,1
252,2021-01,0.11338695545239338,0.4426918799520391,0.913349871111268,0.0019349999999999999,0
253,2021-02,0.11975884137280823,0.4545748673884844,0.9174341137281211,0.0008222222222222334,0
254,2021-03,0.12522621067253217,0.5042546214869941,0.8994171917986317,0.0007772727272727181,0
255,2021-04,0.17972953238847725,0.6911514139684123,0.9486287715603722,0.0012863636363636274,0
256,2021-05,0.27534817228763797,0.4829088065714967,0.947673405060021,0.0009631578947368421,1
257,2021-06,0.26176330433178585,0.3709217547607877,0.9824027556186177,0.0013090909090909047,1
258,2021-07,0.20142863830607857,0.3879527755914393,0.9816894535952411,-0.001286363636363632,0
259,2021-08,0.36537338211332115,0.9294583338277571,0.9533814585193516,9.582282057776649e-18,0
260,2021-09,0.7175961508900297,0.6752920261351194,0.9406216023833728,-0.0021684210526315634,1
261,2021-10,0.5567835951670919,0.18665527160868378,0.8870789743170384,-0.0016631578947368473,1
262,2021-11,0.19580638602335962,0.0,0.8780096241200094,-0.0020181818181818135,1
263,2021-12,0.17080827256796446,0.6226691093029579,0.8843030217425499,0.002218181818181809,0
264,2022-01,0.17845174777876835,0.39668925821202317,0.8426030227056038,-0.005474999999999985,0
265,2022-02,0.1683714469688429,0.4736430936078878,0.7908706757536165,0.0008222222222222168,0
266,2022-03,0.1962920548057511,0.5371218988293571,0.7844146366481194,0.001076190476190481,1
267,2022-04,0.18392796753466348,0.3852901085022878,0.7856791418852225,-0.001061904761904767,0
268,2022-05,0.17828137649747386,0.4080940163514638,0.7590784581780026,-0.00010476190476190938,0
269,2022-06,0.14167710671134748,0.28313231734574434,0.7047867156326141,-0.006929999999999994,0
270,2022-07,0.12239959623287316,0.5200077195333892,0.6652003786789619,0.0024190476190476093,1
271,2022-08,0.1399555823553579,0.425427243487866,0.7071680111971083,0.00042272727272726364,0
272,2022-09,0.1136936237587235,0.317581023133631,0.6563752251138811,-0.0067449999999999845,0
273,2022-10,0.0952581405743394,0.47641660182971807,0.6124818223550522,0.004145454545454536,0
